Time - Plot 0	Amplitude - Plot 0	
2.028E-5	0.230377	
2.032E-5	0.230438	
2.036E-5	0.23053	
2.04E-5	0.230591	
2.044E-5	0.230682	
2.048E-5	0.230774	
2.052E-5	0.230835	
2.056E-5	0.230927	
2.06E-5	0.230988	
2.064E-5	0.231079	
2.068E-5	0.23114	
2.072E-5	0.231232	
2.076E-5	0.231323	
2.08E-5	0.231384	
2.084E-5	0.231476	
2.088E-5	0.231537	
2.092E-5	0.231628	
2.096E-5	0.231689	
2.1E-5	0.231781	
2.104E-5	0.231873	
2.108E-5	0.231934	
2.112E-5	0.232025	
2.116E-5	0.232086	
2.12E-5	0.232178	
2.124E-5	0.232239	
2.128E-5	0.23233	
2.132E-5	0.232391	
2.136E-5	0.232483	
2.14E-5	0.232574	
2.144E-5	0.232635	
2.148E-5	0.232727	
2.152E-5	0.232788	
2.156E-5	0.23288	
2.16E-5	0.232941	
2.164E-5	0.233032	
2.168E-5	0.233093	
2.172E-5	0.233185	
2.176E-5	0.233246	
2.18E-5	0.233337	
2.184E-5	0.233429	
2.188E-5	0.23349	
2.192E-5	0.233582	
2.196E-5	0.233643	
2.2E-5	0.233734	
2.204E-5	0.233795	
2.208E-5	0.233887	
2.212E-5	0.233948	
2.216E-5	0.234039	
2.22E-5	0.2341	
2.224E-5	0.234192	
2.228E-5	0.234253	
2.232E-5	0.234344	
2.236E-5	0.234406	
2.24E-5	0.234497	
2.244E-5	0.234558	
2.248E-5	0.23465	
2.252E-5	6.10352E-5	
2.256E-5	0.00012207	
2.26E-5	0.000213623	
2.264E-5	0.000274658	
2.268E-5	0.000366211	
2.272E-5	0.00421143	
2.276E-5	0.00628662	
2.28E-5	0.00787354	
2.284E-5	0.00921631	
2.288E-5	0.010437	
2.292E-5	0.0115356	
2.296E-5	0.0125122	
2.3E-5	0.0134277	
2.304E-5	0.0143127	
2.308E-5	0.0151367	
2.312E-5	0.0159302	
2.316E-5	0.0166931	
2.32E-5	0.0174255	
2.324E-5	0.018158	
2.328E-5	0.0188599	
2.332E-5	0.0195007	
2.336E-5	0.0201721	
2.34E-5	0.020813	
2.344E-5	0.0214844	
2.348E-5	0.0221558	
2.352E-5	0.0228271	
2.356E-5	0.0234985	
2.36E-5	0.0242004	
2.364E-5	0.0248718	
2.368E-5	0.0255737	
2.372E-5	0.0263062	
2.376E-5	0.0270081	
2.38E-5	0.02771	
2.384E-5	0.0284424	
2.388E-5	0.0291748	
2.392E-5	0.0298767	
2.396E-5	0.0306396	
2.4E-5	0.0313721	
2.404E-5	0.0321045	
2.408E-5	0.0328674	
2.412E-5	0.0336304	
2.416E-5	0.0343933	
2.42E-5	0.0351562	
2.424E-5	0.0359192	
2.428E-5	0.0366821	
2.432E-5	0.0374451	
2.436E-5	0.038208	
2.44E-5	0.0389709	
2.444E-5	0.0397644	
2.448E-5	0.0405273	
2.452E-5	0.0412903	
2.456E-5	0.0420532	
2.46E-5	0.0428162	
2.464E-5	0.0436096	
2.468E-5	0.0443726	
2.472E-5	0.0451355	
2.476E-5	0.045929	
2.48E-5	0.0466919	
2.484E-5	0.0474548	
2.488E-5	0.0482178	
2.492E-5	0.0490112	
2.496E-5	0.0497742	
2.5E-5	0.0505371	
2.504E-5	0.0513	
2.508E-5	0.0520935	
2.512E-5	0.0528564	
2.516E-5	0.0536194	
2.52E-5	0.0543823	
2.524E-5	0.0551453	
2.528E-5	0.0559082	
2.532E-5	0.0566711	
2.536E-5	0.0574341	
2.54E-5	0.058197	
2.544E-5	0.05896	
2.548E-5	0.0597229	
2.552E-5	0.0604553	
2.556E-5	0.0612183	
2.56E-5	0.0619812	
2.564E-5	0.0627136	
2.568E-5	0.0634766	
2.572E-5	0.064209	
2.576E-5	0.0649414	
2.58E-5	0.0657043	
2.584E-5	0.0664368	
2.588E-5	0.0671692	
2.592E-5	0.0679016	
2.596E-5	0.068634	
2.6E-5	0.0693665	
2.604E-5	0.0700989	
2.608E-5	0.0708313	
2.612E-5	0.0715637	
2.616E-5	0.0722961	
2.62E-5	0.0730286	
2.624E-5	0.073761	
2.628E-5	0.0744629	
2.632E-5	0.0751953	
